"source_path"	"classification"	"repo_owner"	"repo_target_path"	"obsidian_target_folder"	"obsidian_note_title"	"ignored_artifact_target"	"retention_decision"	"privacy_risk"	"referrer_status"	"required_before_move"	"destructive_allowed_now"	"notes"
"docs/superpowers/specs/2026-05-14-matrix-identity-consolidation-v2-spec.md"	"repo_stub_plus_obsidian"	"docs/product/quant-matrix.md; docs/product/alignment.md"	"docs/superpowers/specs/2026-05-14-matrix-identity-consolidation-v2-spec.md"	"XIC/20 Archived Plans And Specs/Specs/"	"Matrix Identity Consolidation V2 Spec"	""	""	"medium"	"same_path_stub_required"	"create sanitized stub after matrix identity refs retarget"	"no"	"superseded matrix identity consolidation design"
"docs/superpowers/specs/2026-05-15-alignment-clustering-performance-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Alignment Clustering Performance Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-15-multi-nl-tag-and-artificial-adduct-contract.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Multi Nl Tag And Artificial Adduct Contract"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-15-owner-backfill-request-economics-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Owner Backfill Request Economics Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-16-alignment-module-responsibility-contract.md"	"formalize_then_obsidian"	"docs/product/alignment.md"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Alignment Module Responsibility Contract"	""	""	"medium"	"blocked"	"absorb durable rules into owner, update referrers, then copy narrative to Obsidian"	"no"	"formal docs currently cite this spec"
"docs/superpowers/specs/2026-05-16-boundary-hypothesis-enumeration-v1-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Boundary Hypothesis Enumeration V1 Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-16-module-responsibility-inventory.md"	"formalize_then_obsidian"	"docs/architecture-contract.md"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Module Responsibility Inventory"	""	""	"medium"	"blocked"	"absorb durable rules into owner, update referrers, then copy narrative to Obsidian"	"no"	"formal docs currently cite this spec"
"docs/superpowers/specs/2026-05-16-peak-candidate-table-v1-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Candidate Table V1 Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-16-peak-hypothesis-spine-v1-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Hypothesis Spine V1 Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-16-targeted-benchmark-reliability-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Targeted Benchmark Reliability Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-17-targeted-nl-dropout-convergence-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Targeted Nl Dropout Convergence Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-area-integration-uncertainty-8raw-validation.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Area Integration Uncertainty 8Raw Validation"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-area-integration-uncertainty-audit-gate.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Area Integration Uncertainty Audit Gate"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-area-integration-uncertainty-decision.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Area Integration Uncertainty Decision"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-region-first-model-selection-shadow-report-v1-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Region First Model Selection Shadow Report V1 Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-region-first-safe-merge-promotion-v1-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Region First Safe Merge Promotion V1 Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-region-first-safe-merge-validation-decision.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Region First Safe Merge Validation Decision"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-18-region-first-safe-merge-validation-gate.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Region First Safe Merge Validation Gate"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-19-safe-merge-provenance-validation.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Safe Merge Provenance Validation"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-20-claim-registry-hot-path-optimization-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Claim Registry Hot Path Optimization Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-20-instrument-only-qc-trend-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Instrument Only Qc Trend Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-20-instrument-qc-phases-3-6-consolidated-spec-plan.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Instrument Qc Phases 3 6 Consolidated Spec Plan"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-20-instrument-qc-sdolek-calibration-v1-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Instrument Qc Sdolek Calibration V1 Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-20-low-ms1-coverage-review-module-deepening-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Low Ms1 Coverage Review Module Deepening Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-21-instrument-qc-matrix-calibration-productization-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Instrument Qc Matrix Calibration Productization Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-controls-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Untargeted Identity Coherence Controls Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-core-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Untargeted Identity Coherence Core Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-downstream-audit-boundary.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Untargeted Identity Coherence Downstream Audit Boundary"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-implementation-contract.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Untargeted Identity Coherence Implementation Contract"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-prototype-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Untargeted Identity Coherence Prototype Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-prototype-story.html"	"repo_keep_current"	"docs/product/discovery.md; docs/architecture-contract.md"	"docs/superpowers/specs/2026-05-22-untargeted-identity-coherence-prototype-story.html"	""	"Untargeted Identity Coherence Prototype Story"	""	""	"low"	"none"	"keep original tracked HTML story in repo; do not rewrite as stub or migrate to Obsidian by default"	"no"	"human-facing HTML story; version-controlled reading artifact"
"docs/superpowers/specs/2026-05-24-identity-coherence-post-v04-85raw-roadmap-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Identity Coherence Post V04 85Raw Roadmap Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-area-baseline-asls-promotion-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Area Baseline Asls Promotion Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-area-baseline-asls-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Area Baseline Asls Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-area-uncertainty-formula-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Area Uncertainty Formula Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-alignment-grouping-consolidation-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Alignment Grouping Consolidation Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-area-integration-single-entry-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Area Integration Single Entry Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-baseline-module-consolidation-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Baseline Module Consolidation Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-hypothesis-model-unification-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Hypothesis Model Unification Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-linear-edge-retirement-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Linear Edge Retirement Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-peak-scoring-split-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Peak Scoring Split Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-resolver-collapse-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Resolver Collapse Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-roadmap-overview-spec.md"	"repo_stub_plus_obsidian"	"docs/product/targeted-selection.md; docs/product/quantitation-context.md; docs/product/productization.md"	"docs/superpowers/specs/2026-05-24-peak-pipeline-cleanup-roadmap-overview-spec.md"	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cleanup Roadmap Overview Spec"	""	""	"medium"	"same_path_stub_required"	"create sanitized stub after C-spec overview refs retarget"	"no"	"superseded cleanup roadmap overview"
"docs/superpowers/specs/2026-05-24-peak-pipeline-cwt-evidence-honesty-spec.md"	"formalize_then_obsidian"	"TBD formal owner"	""	"XIC/20 Archived Plans And Specs/Specs/"	"Peak Pipeline Cwt Evidence Honesty Spec"	""	""	"medium"	"blocked"	"review for durable public rules, absorb if needed, scan referrers"	"no"	"dated design spec default"
